,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.000326740148012,3.19227560317e-17,0.998634278774,4.70384553604e-16,1.86842212099e-15,1.45895571967e-26,1.36359277141e-14,1.18326546783e-07,6.61524517757e-22,7.99525334827e-09,0.00103883771226,2.16675269849e-13,1.82284005598e-12,4.94954226547e-16,1.4804120906e-17,2.19684798239e-13
11,0.997969090939,1.86374483318e-18,0.00143945158925,7.38811748867e-14,1.28402444121e-17,1.21025399248e-23,9.39402991295e-15,1.08371432361e-05,3.07831235145e-24,1.93213618331e-05,0.000561258813832,6.05899282569e-13,4.02953061543e-12,2.0711824115e-14,3.86284946074e-25,1.0340714951e-09
12,9.04527368562e-08,5.1983178149e-19,6.71653015182e-20,2.63539789103e-07,4.2279375082e-22,1.22610276966e-12,4.31196690766e-15,0.00141116650775,2.94693271421e-20,0.998588383198,6.27360652317e-09,4.29408502571e-14,2.64569428174e-15,2.40204801579e-13,1.2707500787e-23,5.43181818968e-13
13,0.333875179291,1.86764182463e-22,6.23939715541e-15,0.385106831789,2.4911784918e-20,9.79682729434e-24,1.0065835318e-11,0.00203254679218,4.78843867313e-06,0.278968989849,1.16039200293e-05,3.83320979125e-12,1.71224894072e-12,6.7111321654e-14,4.39266192864e-11,1.52183439184e-08
14,0.999854683876,3.17143815209e-07,4.19665957452e-05,1.4874130746e-20,9.53594862949e-05,9.52979223312e-11,6.26483673966e-12,5.88341345065e-06,1.73954992988e-06,4.23200615041e-15,1.5891465921e-08,1.36196465217e-09,3.8227254695e-10,2.27446282586e-20,1.11009104131e-08,8.39312674916e-10
15,1.0,0.0,1.97254550471e-08,4.36702118885e-26,4.63205071961e-25,1.63927671318e-30,2.61816850748e-22,3.41217987199e-09,2.04016197865e-20,5.82232490844e-15,9.09375907909e-11,6.00740501478e-20,1.36603242995e-19,1.85643110142e-23,7.16725368636e-26,3.1316557547e-18
16,6.00987272101e-12,1.94082366505e-16,6.20795286049e-18,1.83216452495e-18,2.93787023655e-26,1.23766827959e-25,1.29372015605e-17,3.4641889215e-06,1.50679362154e-32,0.999996542931,4.08388295403e-10,4.65257351505e-19,2.48960245423e-19,1.70800275692e-22,1.07672723048e-21,1.23812482944e-20
17,0.998060882092,4.48702468918e-17,3.38025046176e-07,1.79823135938e-16,1.834971521e-24,0.00023961008992,5.58509889812e-13,0.000481138238683,2.77918053154e-12,4.55152729728e-07,0.00121756712906,4.75465543673e-12,3.08151637887e-12,1.175418526e-25,2.3384671732e-15,1.72717187774e-10
18,0.99913495779,2.61406074564e-09,0.000277065933915,1.03197877664e-25,4.44762472294e-13,0.000227288968745,1.79894754648e-09,8.49379557621e-06,0.000184838208952,1.35575220384e-07,9.24853975448e-06,5.96889426774e-09,5.59003780765e-11,0.000157924936502,3.75512685183e-12,2.91694463993e-14
19,1.0,8.42204542449e-28,2.49169906713e-13,4.11012372394e-28,6.89191997128e-18,6.13057307285e-14,6.04737518331e-17,1.40090813949e-10,8.35850502988e-15,2.65949893219e-08,7.47125278311e-11,1.23296590727e-16,6.96869225829e-18,1.71313409891e-26,6.37674524187e-14,4.63852182575e-14
20,0.998102009296,2.10903601746e-15,6.27769429322e-13,2.30693220945e-22,0.000220468442421,1.74536958246e-27,1.32624354207e-11,7.21462427578e-08,4.79648180572e-22,0.000649752677418,0.000219864989049,4.72784138228e-11,1.93660587566e-10,2.3819957562e-08,1.1682643617e-06,0.000806629250292
21,0.999684095383,1.22151627121e-30,7.01101843248e-09,4.42121593303e-26,2.05610382347e-18,1.28726942663e-28,9.58614053234e-17,1.36099117753e-07,6.3318286589e-23,0.000315615790896,1.08918023045e-07,1.31763823235e-16,2.0739315509e-17,2.87841172183e-18,2.68250076015e-13,3.95564849589e-17
22,0.999987959862,1.83990025988e-20,9.470075181e-17,1.98815627867e-26,7.0090341916e-23,8.06771449646e-09,3.84962074967e-14,4.47172041618e-08,1.63232136141e-11,1.07515279524e-05,1.16395665373e-06,1.470484433e-13,9.4816105786e-16,2.94915611029e-12,2.37842679952e-15,1.24632590489e-13
23,1.0,1.68467883066e-32,1.49856602821e-11,1.42210876144e-18,1.90403746413e-33,1.83304099693e-22,5.91214579684e-21,6.36730579373e-09,8.7188416209e-13,4.85888200785e-08,2.375755571e-13,2.05343548098e-20,7.06315954127e-20,5.80855771958e-27,5.58701958965e-33,1.16227782895e-25
24,1.0,2.3699485439e-32,7.16889825281e-10,0.0,3.1749922252e-20,3.68817221391e-28,2.02508186216e-19,2.27455454471e-09,1.17276157643e-18,3.05611348526e-18,2.11678030659e-09,1.09120971576e-17,1.27805670533e-18,1.64610530085e-17,5.6187806479e-18,1.32478306103e-10
25,8.09765143828e-09,2.70651071332e-07,1.25936329202e-17,8.86240375559e-36,3.83534666408e-20,0.498801141977,6.78485302152e-16,1.01252220584e-12,0.501198649406,6.85664234605e-15,1.70255898799e-15,6.62242492476e-16,4.99781533488e-18,1.93873979371e-11,5.4224107829e-17,8.53378655578e-29
26,1.53175017115e-09,2.2069064592e-17,1.40266948447e-13,2.62378785558e-24,1.23791419823e-11,1.91086173395e-21,5.92066218101e-13,1.09594794448e-13,2.80957260657e-06,0.00148252246436,1.83907923612e-12,8.91152318497e-14,5.93977195581e-15,0.998514473438,2.07073526326e-07,4.93125660878e-22
27,0.000239537126618,6.63386288124e-08,2.49714013757e-19,8.042881465e-12,8.4450758886e-11,2.57369081669e-16,1.71234662734e-12,1.71907595359e-05,7.58439473807e-19,0.999742925167,2.14494448869e-07,4.58658675276e-12,1.08135115445e-11,4.82687279035e-10,1.02877405695e-16,4.43339538258e-13
28,3.88336775359e-06,0.999884843826,9.76489397155e-13,1.74563605621e-18,1.49248293724e-08,1.56127555329e-10,2.47662540432e-13,0.000111223445856,2.10739295883e-16,1.27722998844e-10,2.97023794449e-10,2.597770523e-12,7.51695580781e-12,4.35927750032e-19,6.05056364792e-22,1.90840589859e-11
29,0.192570194602,4.83734059753e-11,0.000312531250529,0.210853338242,1.97980956792e-27,1.13851058636e-19,3.93716004243e-10,3.43681740844e-08,0.186218723655,0.212212607265,0.197832584381,5.34162575283e-11,4.54398359218e-11,5.46450303965e-15,2.04624008709e-11,6.6288994132e-21
30,0.15009739995,1.92758474655e-14,0.167035207152,0.129837289453,2.36767636747e-13,2.05532107943e-23,2.01282150669e-11,0.140169784427,9.00463564167e-21,0.132901072502,0.15156660974,5.00393726455e-09,4.44440129144e-09,1.68612728997e-15,2.65038472668e-15,0.128392696381
31,0.999891042709,3.0001016363e-22,4.55117124543e-11,9.09411315541e-24,6.14118478293e-11,8.95828033975e-09,1.6471079058e-12,2.80905965155e-08,4.54414950113e-09,3.74939936876e-08,6.55989573772e-09,2.35130248605e-10,1.21485796683e-12,0.000108830041427,7.02960398224e-11,4.02791161536e-10
32,1.0,2.59488676535e-26,4.84276646562e-11,0.0,1.07008094741e-14,1.2208440717e-16,1.09996471944e-18,4.88391771469e-10,1.27939117633e-10,1.22638935818e-16,1.59465702362e-13,2.92293811801e-16,5.02836807798e-18,7.27348092866e-09,1.43602291872e-15,8.99658012389e-18
33,0.999998092651,1.29858912204e-22,2.0258862321e-07,1.9177831806e-24,1.93777537651e-27,9.96913250207e-23,1.01860395818e-18,2.35990255115e-10,3.0997928291e-13,3.61783526585e-14,1.76431603904e-06,2.08965105965e-16,4.41197525395e-17,5.53460529797e-21,2.37929357892e-16,1.22053777085e-18
34,4.65679977424e-06,3.53199532994e-23,6.23131117437e-20,0.998916745186,6.14024495864e-30,1.14659633992e-16,9.71682530839e-18,0.000406526378356,2.65989313908e-12,0.000672067690175,8.01997270677e-12,5.65935137541e-17,1.75955014401e-17,2.81163084604e-20,1.21149193751e-29,5.00274698569e-18
35,0.99898058176,3.53141554356e-14,1.25875998513e-09,1.55376391542e-22,8.10357917091e-24,0.00019241074915,1.44420100878e-11,3.64626839655e-06,1.01220232196e-09,3.05264711642e-06,0.000820270506665,2.54624706736e-11,1.35963492526e-13,1.08467735797e-14,5.02054850804e-15,1.85343251163e-11
36,0.99998986721,8.24849203997e-19,6.91838053513e-09,1.78243853388e-28,8.99270762023e-12,3.13288421848e-22,7.9907125838e-13,1.11685073989e-06,8.9396507974e-06,7.03640026245e-08,1.58874224887e-09,2.26119971814e-13,1.1545053108e-12,1.06279758327e-08,8.08233757699e-11,7.42691480058e-20
37,0.0313926041126,3.41903297267e-22,2.20237391692e-12,2.35081560067e-14,1.14529745005e-23,8.11705976147e-19,9.82326475895e-17,4.68642659401e-12,2.46921474627e-20,0.96860742569,2.61811923252e-08,6.10895662263e-15,3.37412067293e-17,3.5040852598e-12,5.89430616059e-20,5.72086825715e-22
38,1.0,1.28913751341e-18,3.7613492182e-11,8.09872439847e-20,1.06364179686e-08,7.60168683568e-22,4.26886023631e-16,6.61067911523e-09,7.20347152712e-16,1.20143104354e-08,4.09308698046e-12,1.61732416739e-13,6.93113914787e-14,4.44777764966e-12,1.29691037453e-19,2.06403227843e-10
39,0.162839159369,0.193060070276,0.171209171414,2.23077995543e-06,0.142570391297,7.58706535271e-17,3.59620258905e-07,0.16589923203,5.39621958229e-10,0.163687244058,0.000722037686501,2.3057909857e-06,2.76573814517e-06,3.34304561811e-09,4.28854400525e-06,8.00571058335e-07
40,0.999301671982,2.79490238829e-30,2.05108572118e-05,3.27269418504e-18,1.26148928901e-20,1.04985563382e-29,5.74330319309e-16,4.96513603139e-05,6.40267215472e-23,0.000624333100859,3.83830956707e-06,1.31404339805e-15,1.65274974492e-16,5.86883506406e-16,1.25145994523e-16,2.62726707335e-18
41,0.999982476234,9.50514695913e-21,1.77922069439e-11,0.0,1.24261532619e-07,2.10290884581e-16,1.10856580466e-15,1.72580130311e-05,3.72320779176e-20,2.38527379035e-15,7.39357330914e-09,5.96567608681e-14,6.38083979914e-15,8.03221322787e-10,2.71467839197e-16,8.73475727303e-08
42,0.999819815159,1.7108586303e-20,1.35802693535e-08,4.82114782124e-12,1.08341727788e-13,4.11146079205e-13,1.52073733922e-13,8.20428540464e-05,1.99961490373e-14,9.81448756647e-05,1.08932085574e-09,2.54998821538e-13,3.79537675973e-14,2.09200914276e-28,1.49086363914e-12,9.70192415989e-12
43,0.999565780163,7.07268426753e-19,5.12048536621e-05,2.86381043305e-19,9.85755531022e-13,8.11489869011e-36,2.3546880659e-14,1.83762358574e-06,1.66104319009e-17,6.10589934169e-09,0.000136772519909,8.29384643104e-14,2.13696197375e-14,3.32243483002e-18,7.83860736736e-12,0.000244355062023
44,0.999919891357,6.6833087528e-21,2.50116721468e-19,2.29399550825e-16,2.73982026228e-23,7.85358133726e-05,5.57102145618e-16,1.28252838749e-06,2.594563e-07,4.8789272622e-10,1.49149997908e-11,8.65867487166e-15,1.43091552181e-15,1.67154848727e-18,1.13413964364e-21,2.21462781799e-18
45,2.26600536735e-06,6.3280993032e-21,1.31823854048e-15,0.996924221516,1.16960484842e-18,4.06201515455e-20,1.9566232118e-16,1.65213847936e-07,1.3901756769e-25,0.00307327532209,1.41725450931e-07,6.51731476404e-14,3.11401159849e-15,7.55989974878e-18,6.94189266223e-22,1.68725566851e-08
46,3.99199479029e-10,6.64340916501e-07,4.17181090698e-15,1.27064029268e-26,0.999997854233,5.0313185659e-23,5.71905041635e-15,5.14085132699e-14,1.47313730658e-10,9.61852803351e-14,8.30758168702e-18,2.10565631364e-14,1.94651307948e-16,3.40562849033e-07,1.20209438137e-06,3.02803488097e-26
47,0.997612714767,1.99076644816e-16,2.62316149247e-07,2.1799697337e-28,1.79766902546e-18,1.11970444028e-09,8.33902066323e-13,0.000244448106969,9.95833450423e-12,1.63627847383e-10,0.00214172620326,4.35014177458e-12,1.33515648624e-12,1.15811360365e-20,4.43960352422e-13,9.49620925894e-07
48,0.25541087985,8.21307288845e-09,0.244021758437,2.02209287759e-24,1.34251454776e-18,1.84789678315e-05,2.03718944491e-10,0.252600938082,3.75651224536e-13,2.04082013511e-08,0.247947767377,7.55122520069e-10,5.44626982402e-11,6.26318735476e-20,2.08596724963e-12,1.56639117677e-07
49,0.999461114407,8.81409434328e-08,3.7255448726e-11,2.9794820671e-16,2.08656036893e-10,3.9519978956e-10,2.86684348136e-12,8.20853620098e-06,2.79972235276e-16,2.5799836294e-06,1.82822745387e-07,3.0196534162e-10,7.78528630452e-11,3.23567500647e-14,8.88108221845e-17,0.000527824624442
50,0.999800503254,1.88235934379e-21,1.1323512128e-09,1.13841617746e-14,4.15694157446e-17,3.98515005717e-11,4.12487977599e-15,0.000197075714823,3.23599647079e-10,2.46714239438e-06,7.94795756986e-11,9.52684450968e-14,5.73239372637e-14,1.42492181968e-23,3.33084423764e-17,2.72947557779e-18
51,1.0,2.74213597333e-27,2.53565390906e-09,5.34002133457e-27,6.08254825291e-15,6.86616696307e-21,2.02947341573e-20,1.77208443232e-12,1.44366707343e-17,3.61215691579e-16,5.47867849178e-13,2.2035810277e-17,1.16604400132e-17,1.96587792847e-20,1.428373875e-23,2.84985161546e-17
52,1.01096429717e-06,7.94793745073e-21,1.15504991402e-15,8.65995316417e-05,1.33256503054e-10,1.2028016356e-34,5.11889856234e-16,0.000315051875077,1.02925153945e-32,0.999040544033,2.77674826066e-06,5.09353987821e-15,1.63789219411e-14,4.49748923479e-21,5.34085044363e-17,0.000553932914045
53,6.16147235633e-06,4.6474935593e-24,4.07321373082e-14,2.90572609985e-28,4.75465023256e-12,3.52012486658e-23,7.01725636293e-17,3.81395137694e-09,8.10796017503e-17,2.60921167221e-20,1.52807613785e-10,2.39726761806e-16,6.49604390326e-17,2.51872610313e-30,1.61061048942e-08,0.999993801117
54,8.83202062596e-08,2.10809116652e-06,3.23280315185e-17,9.29971364131e-15,2.97178703748e-16,0.000405274011428,1.00631482314e-12,7.34235602548e-14,1.16313358944e-09,1.90515978644e-13,2.03882208893e-07,1.99825347241e-11,1.13369999965e-13,3.7711611438e-25,4.98482177136e-06,0.999587357044
55,0.00511147547513,1.04871689111e-09,1.51841021402e-20,7.336852618e-25,1.31592896302e-11,0.98244702816,2.93680010865e-12,1.00420614046e-07,0.0124413073063,2.47261890962e-08,4.22352474175e-13,3.00319630275e-11,1.11460167674e-14,1.52799214254e-12,4.74537067419e-08,2.94171284554e-11
56,0.999998450279,4.76580490983e-34,3.90319740973e-07,2.64049740867e-25,8.89562253824e-25,9.70653769966e-36,4.92464764571e-21,4.00944511966e-12,3.23578847299e-23,1.448853075e-14,1.14501426651e-06,5.20536280878e-18,1.43853501744e-18,6.67375108472e-19,9.40443227826e-18,2.32650568732e-13
57,0.999996900558,1.05150676848e-13,7.57344575941e-10,2.44193297257e-20,8.25743015631e-11,1.1094537493e-14,3.46628446974e-14,6.49090642346e-11,1.64664861607e-11,3.12473207487e-06,3.76155981363e-11,3.00273022592e-12,4.5805275805e-13,2.25374189797e-12,8.40483198815e-17,1.82536988996e-11
58,0.000227709781029,8.7605975807e-08,7.18387277291e-16,2.03528289246e-31,1.99694945024e-08,0.999633073807,8.81356619631e-14,8.02218983154e-06,0.000131083128508,4.16224090706e-18,1.94226600948e-12,7.73408626639e-13,7.07105110142e-13,9.04652357514e-22,6.50858110896e-13,5.17355325247e-11
59,0.999149918556,1.83870174641e-09,2.03482668439e-05,1.41987900934e-36,5.0957851272e-07,0.000292013428407,2.97662117177e-10,0.000300502695609,1.43659207197e-07,4.18155988351e-13,0.000234919047216,2.94506530274e-09,9.20734988252e-10,7.64955460086e-11,2.95935809191e-08,1.66970937698e-06
60,6.50229653107e-13,5.68204008289e-08,1.76893000248e-09,2.11562239589e-24,0.998344063759,4.24547836932e-26,2.12827573558e-15,4.31302346268e-12,4.79989162542e-24,1.51650879354e-11,9.07555213164e-14,2.18762115085e-14,1.55138134166e-16,4.18593981579e-21,0.00165592029225,1.6036620816e-12
61,0.000364021281712,1.78096204504e-17,9.09813722359e-18,3.13138898763e-14,0.999327421188,1.4313262418e-18,1.48910574084e-13,4.47651071767e-09,5.06694330981e-20,0.000293504708679,1.41516187657e-09,2.75277665246e-11,8.80541570648e-13,1.4990402633e-05,4.64143612433e-10,3.52792568492e-08
62,0.998850107193,4.61453387783e-22,5.67745015497e-13,3.48419446979e-27,1.24621822426e-22,1.19353979824e-11,8.60383372349e-15,1.02266176327e-06,2.58027292973e-14,6.50878348551e-07,2.68010353466e-06,1.48770766214e-13,3.24165544024e-15,0.00114552420564,6.01142860223e-19,4.84861594061e-18
63,0.99999833107,7.27198064146e-25,2.89901735701e-14,3.47560678503e-20,1.07053098839e-24,1.64007363217e-16,4.37970116784e-15,9.96987182589e-07,2.43045969635e-12,8.04027351364e-08,5.92417734424e-07,1.23361498967e-13,1.61681712499e-15,4.67667848891e-10,2.04019201706e-14,7.11115330032e-15
64,0.998219430447,1.7673811633e-12,1.03155059605e-06,7.10935684259e-26,5.31460446601e-16,0.000996888848022,1.76314485234e-09,3.66897751292e-07,6.18855438006e-06,6.73639931392e-07,0.000759638787713,1.40736569065e-08,6.13837930138e-12,7.76268471725e-09,2.0466488877e-06,1.35885456984e-05
65,0.999999880791,4.57355735756e-28,2.72335096696e-08,6.13299037174e-30,5.16658555506e-22,1.18564320841e-20,6.85625649276e-18,1.75814406589e-07,1.19901194638e-18,4.59331912783e-11,3.1815886814e-08,1.73169083333e-16,2.13450482911e-17,2.82498464305e-20,2.66536437573e-19,9.29920880967e-14
66,2.46444127328e-08,0.999213695526,1.35078254886e-17,1.31738568418e-15,1.43090764705e-17,0.000719274627045,1.11153626451e-14,6.15029538409e-09,1.52778387642e-18,6.71000234433e-05,2.08327938234e-11,5.73901413588e-14,4.40974906872e-14,1.33476779776e-21,6.16119754023e-22,2.39793889167e-16
67,0.999679923058,1.00947496889e-11,8.21681725481e-14,1.78526204005e-19,1.34845212774e-09,7.06747215005e-13,3.64566536681e-12,2.30001546697e-07,6.42463790501e-11,1.38837847885e-08,3.92889342038e-06,8.70133076702e-10,1.16899794966e-12,1.82144799243e-09,1.97875991148e-08,0.000315946643241
68,0.000684463535435,1.09407771731e-08,1.50368985926e-12,5.37302042823e-19,3.0519539448e-25,0.999290347099,1.89521618885e-12,4.64614049633e-06,2.03063245863e-05,9.22503815559e-08,1.20979450458e-07,1.72751092944e-12,1.15259686425e-14,1.49922918809e-18,1.57349551903e-16,7.5080942542e-18
69,1.0,2.01281678054e-23,1.56111290561e-10,2.91493762661e-20,8.7033677578e-18,1.26388667328e-23,9.42545321237e-19,2.2716841741e-09,6.67635566967e-20,9.31073440569e-09,7.96906637901e-11,1.23591847883e-16,2.18854506792e-16,9.03586226943e-17,1.09764958655e-28,3.47367301109e-15
70,0.00138787017204,6.44772944725e-06,2.39843579025e-11,3.05084512428e-31,1.20925705005e-07,0.998556911945,8.6413867598e-14,1.21308258577e-11,9.22380661433e-12,2.65100560183e-15,3.79912634685e-09,7.68137636831e-12,3.83215919934e-13,5.04841242441e-22,3.14031374689e-12,4.86415483465e-05
71,0.000206001161132,2.63292057427e-12,4.38312046449e-18,6.57365311121e-31,0.00085938005941,2.73757183589e-10,7.16399423313e-17,6.26968810202e-10,6.36803960598e-19,7.16269909576e-20,5.87543642211e-12,3.82313538466e-14,6.49275995652e-15,2.52492240324e-23,2.03410240074e-15,0.998934566975
72,1.0,3.41385183868e-36,4.863286307e-08,2.45827919239e-19,3.33139448352e-32,1.51826141971e-27,4.13509648089e-21,3.85506293554e-09,7.45008547041e-13,2.38727376219e-14,2.12911216435e-11,1.47152742636e-19,1.6148378892e-19,1.41428015386e-26,1.29667687219e-28,1.31386422941e-14
73,0.992220103741,2.4199203752e-10,0.00186821864918,2.38995048719e-20,2.9658788446e-12,1.52933005649e-15,1.19909793206e-09,0.0028870953247,0.00301921064965,4.75268279843e-06,4.91865591812e-07,1.74389128138e-10,7.97126198382e-10,1.11526676783e-10,8.28461244051e-10,5.0872419343e-19
74,0.999999880791,5.68819988623e-26,2.79494905952e-13,4.24111129731e-35,1.15696675388e-22,1.89542362552e-15,1.0572291362e-17,2.79846599227e-08,3.7955182407e-21,4.10725932432e-11,1.19706029977e-07,1.51007353005e-16,7.86814694969e-18,1.19711805739e-21,1.32179408701e-18,3.00060670755e-10
75,4.23855169629e-07,3.53664813701e-06,2.66582841371e-16,1.01858468327e-08,9.79840351079e-08,2.61969080384e-06,1.7189321147e-11,6.85725920491e-10,8.92837104322e-20,0.99999320507,9.59871471196e-09,5.79000736245e-10,7.10993416919e-12,2.2282949097e-10,1.21027526109e-12,6.29490983783e-08
76,4.06838278344e-12,6.46394396342e-11,1.0,1.48368059244e-33,1.76775594163e-09,9.70899442453e-29,1.32484911317e-17,1.77178523318e-14,4.02358691748e-15,7.45425119374e-24,7.88838265542e-12,1.50627074917e-16,1.02568725052e-17,8.40917497588e-20,2.91561139676e-08,4.97352467988e-17
77,7.53632048145e-05,0.999192893505,2.7720989948e-08,4.31257720938e-19,0.000214720508666,0.000449604413006,2.20740301038e-10,5.98759930526e-09,1.64786446207e-12,5.4355560053e-08,2.42542430584e-08,4.0319241279e-09,2.30082813912e-10,1.44835205899e-17,6.73385657137e-05,1.85839610367e-08
78,0.998855471611,8.64638951064e-30,0.000210514801438,5.48449968759e-16,1.05788229403e-24,1.21736056954e-30,4.64696606661e-14,2.69428596766e-07,7.75033104361e-09,1.83341296633e-06,0.000931895920075,5.51099320529e-14,4.83763851935e-15,5.79466341577e-09,1.60043995834e-08,4.52499880627e-20
79,0.994120419025,1.53764562542e-23,0.00182359188329,1.25194481705e-29,3.20807020272e-14,5.28859623172e-26,4.94795990204e-14,0.00196854886599,8.182433707e-24,1.00145183812e-10,0.00208720029332,5.30332613762e-14,9.57964363082e-15,5.11386803811e-20,5.65347790284e-13,1.83821157407e-07
80,0.99625223875,5.83352310752e-15,5.50422782908e-06,4.74269290222e-15,5.97356698222e-16,5.55472979613e-06,4.818393462e-10,0.000676913419738,5.43300338052e-08,1.71662395587e-05,0.00266490271315,5.52828138822e-09,2.3157907883e-11,1.12857558585e-13,5.03373211169e-12,0.000377729709726
81,0.999621987343,8.52461766702e-17,1.47795653754e-12,2.56636427604e-13,2.12853677795e-07,6.08034088145e-06,3.50714357729e-12,0.000338696059771,4.14921305492e-06,2.87614475383e-05,1.95012517419e-12,1.22517218593e-10,2.33550830585e-12,6.16158430944e-08,8.06571771551e-16,1.49896178128e-16
82,0.219092622399,5.2990783983e-10,0.162946924567,6.15192291009e-27,1.15747350398e-13,0.000205445365282,3.14873321861e-10,0.183739453554,1.01965488701e-16,2.3962380169e-07,0.193419009447,4.53096227204e-09,3.4176616398e-11,1.18642134755e-17,1.91526326049e-11,0.240596339107
83,0.000204765237868,1.75270962188e-08,1.36474054341e-16,0.999483466148,1.49747637449e-28,6.38773443029e-08,3.07761188225e-14,8.66480913828e-05,4.59371256312e-12,0.000145277037518,7.97938919277e-05,6.81733857734e-13,6.15811451853e-14,1.51337814478e-20,1.64886698808e-18,1.47903946709e-17
84,6.75823976053e-05,0.000175610286533,9.07769623359e-11,4.81161671429e-16,8.1073820068e-20,0.993312656879,1.64987812301e-09,0.00575980590656,3.81503220126e-08,0.000181716881343,0.000502536597196,1.87158688547e-09,1.67636963339e-11,1.59849740324e-13,1.670914275e-11,1.05318477463e-12
85,2.28241670008e-09,1.17474852068e-09,0.000288356881356,5.62235164376e-33,1.20804646266e-16,3.39087952161e-10,1.76532006786e-13,3.97346299743e-13,0.999704658985,1.88420957104e-16,6.18721350196e-12,6.38721877038e-13,4.02081839029e-15,6.96803226674e-06,1.06771280706e-09,4.48236209487e-24
86,9.14778777901e-13,0.999872684479,1.31684316144e-21,3.13961927061e-17,1.84675086334e-09,7.49954851926e-05,1.1790602064e-14,4.83620865577e-10,2.52415516975e-21,5.23252383573e-05,1.01132806556e-13,3.80226015603e-13,1.39264035285e-16,9.17433243632e-16,9.16695562639e-15,2.33626869918e-15
87,1.00978531918e-05,3.66280034259e-20,1.22467115184e-15,0.999894499779,1.29090298733e-15,4.66381887796e-22,8.65779003987e-16,3.89494214659e-09,7.60414018552e-20,9.54023998929e-05,3.04833025488e-09,1.22295845122e-14,5.91686130277e-16,5.25580597587e-23,9.7404231897e-15,1.10441159256e-12
88,1.53197055042e-09,2.35586423379e-36,1.01389466385e-20,1.52812222267e-34,4.80868594504e-36,1.48714613921e-21,2.20452942346e-26,1.77377800286e-24,1.0,1.99297722317e-28,1.24836228509e-22,1.23207624184e-25,7.82686065671e-27,1.49824718987e-32,5.92105190393e-24,7.26507042481e-30
